movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
"Blood, Guts, Bullets & Octane",15035,1999-04-09 00:00:00,87,R,Unknown,Lions Gate,,,N/A,7,,,,
Blood: The Last Vampire,257412,2009-07-10 00:00:00,89,R,Horror Thriller,Samuel Goldwyn,,,N/A,20,,,,
Bloodbrothers,,1978-10-16 00:00:00,,R,Unknown,Warner Bros.,,,N/A,,Richard Gere,,,Elmer Bernstein
Bloodfist,1770082,1989-09-22 00:00:00,86,R,Action,Concorde,,,N/A,54,,,,
Bloodfist 2,1292323,1990-10-12 00:00:00,85,R,Action,Concorde,,,N/A,92,,,,
Bloodfist III: Forced to Fight,35154,1992-01-03 00:00:00,90,R,Action,Concorde,,,N/A,18,,Allison Burnett,,
Bloodhounds of Broadway,43671,1989-11-03 00:00:00,93,PG,Unknown,Columbia,,,N/A,5,"Madonna,Rutger Hauer,Matt Dillon,Randy Quaid",,Elliot Davis,
Bloodline,,2008-05-09 00:00:00,113,Unrated,Documentary,Cinema Libre,,,N/A,5,,,,
BloodRayne,2405420,2006-01-06 00:00:00,94,R,Action Horror,Romar Entertainment,Uwe Boll,,$25 million,985,"Kristanna Loken,Ben Kingsley,Michelle Rodriguez,Michael Madsen,Billy Zane",,,
Bloodsport,11806119,1988-02-26 00:00:00,92,R,Sports Action,Cannon Films,,,N/A,124,Forest Whitaker,,,
Bloodsport 2,684351,1996-03-01 00:00:00,87,R,Sports Action,FM Ent. Intl.,,,N/A,,,,,
Bloodsucking Bastards,,2015-09-04 00:00:00,84,Unrated,Horror Comedy,Shout! Factory,Brian James O'Connell,,N/A,,"Emma Fitzpatrick,Joel Kern,Fran Kranz,Joel Murray,Pedro Pascal,Yvette Yates",,,
Bloodworth,12971,2011-05-20 00:00:00,105,R,Drama,Samuel Goldwyn,,,N/A,10,"Kris Kristofferson,Dwight Yoakam,Val Kilmer,Hilary Duff,Frances Conroy",,,
Bloody Angels,6509,2001-05-25 00:00:00,,R,Unknown,USA Films,,,N/A,,,,,
A Bloody Aria,518,2008-01-04 00:00:00,115,Unrated,Foreign / Horror,ImaginAsian Pictures,,,N/A,1,,,,
Bloody Sunday,773228,2002-10-04 00:00:00,107,R,Historical Drama,Paramount Classics,Paul Greengrass,,N/A,54,,Paul Greengrass,,
The Blossoming of Maximo Oliveros,28041,2006-09-22 00:00:00,100,Unrated,Foreign,Unico Entertainment,,,N/A,2,,,,
Blossoms of Fire,3365,2006-02-03 00:00:00,75,Unrated,Documentary,New Yorker,,,N/A,1,,,,
Blow,52990775,2001-04-06 00:00:00,124,R,Crime Drama,New Line,,"Michael De Luca, ,(executive)",$53 million,"2,249","Johnny Depp,Penelope Cruz,Franka Potente,Emma Roberts*",,,Graeme Revell
Blow Dry,,2001-03-09 00:00:00,91,R,Unknown,Miramax,,"Sydney Pollack, ,(executive)",N/A,157,"Josh Hartnett,Alan Rickman",Simon Beaufoy,,Patrick Doyle
Blow Out,12000000,1981-07-24 00:00:00,108,R,Thriller,Filmways,Brian De Palma,,N/A,,John Travolta,,,
Blown Away,30156002,1994-07-01 00:00:00,121,R,Action Thriller,MGM,Stephen Hopkins,,N/A,"1,862","Jeff Bridges,Tommy Lee Jones,Forest Whitaker",,,Alan Silvestri
Blue,1324974,1993-11-30 00:00:00,100,R,Foreign,Miramax,,,N/A,19,"Juliette Binoche,Julie Delpy*, ,(Cameo)",,Slawomir Idziak,
The Blue Bird,,1940-01-19 00:00:00,88,Unrated,Family,Fox,Walter Lang,Darryl F. Zanuck,N/A,,"Shirley Temple,Spring Byington,Nigel Bruce,Gale Sondergaard,Eddie Collins",Ernest Pascal,Arthur C. Miller,Alfred Newman
The Blue Butterfly,1755355,2004-02-20 00:00:00,97,PG,Adventure,Alliance,,,N/A,73,,,,
Blue Caprice,93995,2013-09-13 00:00:00,93,R,Drama,IFC,,,N/A,36,"Joey Lauren Adams,Tim Blake Nelson",,,
Blue Car,465310,2003-05-02 00:00:00,88,R,Drama,Miramax,,,N/A,28,,,,
Blue Chips,23070663,1994-02-18 00:00:00,107,PG-13,Sports Drama,Paramount,William Friedkin,,N/A,"1,980","Nick Nolte,Shaquille O'Neal",,,
Blue City,6947787,1986-05-02 00:00:00,83,R,Unknown,Paramount,,Walter Hill,N/A,"1,050",,,,
Blue Collar,6521083,1978-02-10 00:00:00,114,R,Unknown,Universal,Paul Schrader,,N/A,,,,,
Blue Collar Comedy Tour,604856,2003-01-10 00:00:00,,PG-13,Concert,Warner Bros.,,"Casey La Scalla,Hunt Lowry",N/A,,Larry the Cable Guy,,,
Blue Crush,40390647,2002-08-16 00:00:00,104,PG-13,Sports Drama,Universal,John Stockwell,Brian Grazer,$25 million,"3,015","Kate Bosworth,Michelle Rodriguez",,,Paul Haslinger
Blue Exorcist The Movie,21796,2013-08-17 00:00:00,88,Unrated,Animation,Eleven Arts,,,N/A,7,,,,
Blue Gate Crossing,6242,2003-11-21 00:00:00,81,Unrated,Unknown,Strand,,,N/A,1,,,,
The Blue Iguana,161398,1988-04-22 00:00:00,90,R,Action Comedy,Paramount,,Steve Golin,N/A,,,,,
Blue in the Face,1268636,1995-10-13 00:00:00,90,R,Comedy,Miramax,,,N/A,16,"Michael J. Fox,Jim Jarmusch,Jared Harris,Harvey Keitel,Mira Sorvino,Madonna*,Lily Tomlin*, ,(Cameo)",,,
Blue Is the Warmest Color,2199787,2013-10-25 00:00:00,179,NC-17,Foreign,IFC,,,N/A,142,Lea Seydoux,,,
Blue Jasmine,33405481,2013-07-26 00:00:00,98,PG-13,Comedy,Sony Classics,Woody Allen,,N/A,"1,283","Cate Blanchett,Sally Hawkins,Alec Baldwin,Peter Sarsgaard,Michael Stuhlbarg,Bobby Cannavale,Louis C.K.",Woody Allen,,
Blue Juice,4535,1996-11-13 00:00:00,90,R,Unknown,Filmopolis,,,N/A,2,"Ewan McGregor,Catherine Zeta-Jones",,,
The Blue Lagoon,58853106,1980-06-20 00:00:00,105,R,Romance,Columbia,,,N/A,,,,,
Blue Like Jazz,595018,2012-04-13 00:00:00,106,PG-13,Comedy,Roadside Attractions,,,N/A,136,,,,
Blue Moon,76544,2000-11-03 00:00:00,89,PG-13,Unknown,Castle Hill,,,N/A,14,Zach Braff*,,,
The Blue Room,254666,2014-10-03 00:00:00,75,R,Foreign,IFC,,,N/A,42,,,,
Blue Ruin,258384,2014-04-25 00:00:00,90,R,Thriller,Radius-TWC,Jeremy Saulnier,,N/A,61,Macon Blair,,,
Blue Sky,3359465,1994-09-16 00:00:00,101,PG-13,Romance,Orion Pictures,,,N/A,205,"Tommy Lee Jones,Chris O'Donnell",,,
Blue Steel,8217997,1990-03-16 00:00:00,104,R,Thriller,MGM,Kathryn Bigelow,,N/A,"1,307",,Kathryn Bigelow,,
Blue Streak,68518533,1999-09-17 00:00:00,94,PG-13,Action Comedy,Sony / Columbia,,"Toby Jaffe,Neal H. Moritz",$65 million,"2,735","Martin Lawrence,Luke Wilson",,David Eggby,Ed Shearmur
Blue Thunder,42313354,1983-05-13 00:00:00,108,R,Action,Columbia,,Gordon Carroll,N/A,"1,555",,,,
The Blue Tooth Virgin,2762,2009-09-25 00:00:00,79,R,Comedy,Regent Releasing,,,N/A,2,,,,
Blue Valentine,9706328,2010-12-29 00:00:00,112,R,Drama,Weinstein Company,Derek Cianfrance,"Ryan Gosling, ,(executive),Michelle Williams, ,(executive)","$1,000,000",450,"Ryan Gosling,Michelle Williams,Mike Vogel",Derek Cianfrance,,
Blue Velvet,8551228,1986-09-19 00:00:00,120,R,Unknown,DEG,David Lynch,,$6 million,188,,David Lynch,,
Bluebeard,33490,2010-03-26 00:00:00,80,Unrated,Fantasy,Strand,,,N/A,3,,,,
The Blues Brothers,57229890,1980-06-20 00:00:00,150,R,Comedy,Universal,John Landis,Robert K. Weiss,N/A,,"John Belushi,Dan Aykroyd,Carrie Fisher*",John Landis,,Elmer Bernstein
Blues Brothers 2000,14051384,1998-02-06 00:00:00,129,PG-13,Comedy,Universal,John Landis,John Landis,N/A,"2,516",,John Landis,,
Bluff Master,722847,2005-12-16 00:00:00,138,Unrated,Foreign,UTV Communications,,,N/A,46,,,,
Blume in Love,,1973-06-17 00:00:00,115,R,Romantic Comedy,Warner Bros.,Paul Mazursky,Paul Mazursky,N/A,,"George Segal,Susan Anspach,Kris Kristofferson,Marsha Mason,Shelley Winters",Paul Mazursky,Bruce Surtees,Bill Conti
Boarding Gate,49333,2008-03-21 00:00:00,106,R,Thriller,Magnolia,Olivier Assayas,,N/A,4,"Asia Argento,Michael Madsen",Olivier Assayas,,
Boarding School,306061,1983-09-09 00:00:00,98,R,Unknown,Atlantic,,,N/A,,,,,
The Boat is Full,,1981-10-21 00:00:00,,PG,Unknown,Quartet,,,N/A,,,,,
The Boat Is Full (re-issue),1718,2005-03-11 00:00:00,104,PG,Foreign,Castle Hill,,,N/A,1,,,,
Boat Trip,8600126,2003-03-21 00:00:00,95,R,Comedy,Artisan,,,$20 million,"1,803","Will Ferrell*,Cuba Gooding, Jr.",,,
Bob Roberts,4479470,1992-09-04 00:00:00,102,R,Comedy,Paramount,Tim Robbins,"Tim Bevan, ,(executive producer)",N/A,306,"Jack Black*,John Cusack*,Helen Hunt*,Alan Rickman,Tim Robbins,Susan Sarandon*",,,
Bobbie Sue,,TBD,,Not Yet Rated,Drama,Warner Bros.,,,N/A,,Cameron Diaz,,,
Bobby,11242801,2006-11-17 00:00:00,120,R,Drama,MGM (Weinstein),Emilio Estevez,,N/A,"1,670","Joy Bryant,Nick Cannon,Emilio Estevez,Laurence Fishburne,Heather Graham,Anthony Hopkins,Helen Hunt,Joshua Jackson,Ashton Kutcher,Shia LaBeouf,Lindsay Lohan,William H. Macy,James Marsden,Demi Moore,Kip Pardue,Freddy Rodriguez,Martin Sheen,Christian Slater,Sharon Stone,Mary Elizabeth Winstead,Elijah Wood",Emilio Estevez,,Mark Isham
Bobby Deerfield,9300000,1977-09-29 00:00:00,124,PG,Drama,Columbia,Sydney Pollack,Sydney Pollack,N/A,,"Al Pacino,Marthe Keller,Anny Duperey,Walter McGinn",Alvin Sargent,Henri Decae,Dave Grusin
Bobby G. Can't Swim,15900,2002-06-21 00:00:00,89,R,Unknown,Gabriel Film Group,,,N/A,1,,,,
Bobby Jones: Stroke of Genius,2694071,2004-04-30 00:00:00,120,PG,Sports Drama,Film Foundry,,,$20 million,"1,332",James Caviezel,,,James Horner
"Bodies, Rest and Motion",764724,1993-04-09 00:00:00,95,R,Comedy / Drama,New Line,,,N/A,6,,,,
The Body,36849,2001-04-20 00:00:00,109,PG-13,Unknown,Lions Gate,,,N/A,11,Antonio Banderas,,,
Body,2634,2015-12-11 00:00:00,75,Unrated,Drama / Thriller,Oscilloscope Pictures,,,N/A,1,,,,
Body Chemistry,2415312,1990-03-09 00:00:00,85,R,Romantic Thriller,Concorde,,,N/A,91,,,,
Body Double,8801940,1984-10-26 00:00:00,109,R,Unknown,Columbia,Brian De Palma,,N/A,"1,428",,,,
Body Heat,24058838,1981-08-28 00:00:00,113,R,Crime Thriller,Warner Bros.,Lawrence Kasdan,,N/A,,Mickey Rourke,Lawrence Kasdan,,
Body of Evidence,13273595,1993-01-15 00:00:00,99,R,Romantic Thriller,MGM,,Bernd Eichinger,$30 million,"2,050","Madonna,Willem Dafoe,Joe Mantegna,Anne Archer,Julianne Moore,Frank Langella",,,Graeme Revell
Body of Lies,39394666,2008-10-10 00:00:00,128,R,Drama / Thriller,Warner Bros.,Ridley Scott,Ridley Scott,$70 million,"2,714","Leonardo DiCaprio,Russell Crowe,Mark Strong",William Monahan,,Marc Streitenfeld
Body of War,71716,2008-03-07 00:00:00,87,Unrated,Documentary,Film Sales Company,,,N/A,5,,,,
Body Parts,9188150,1991-08-02 00:00:00,88,R,Horror,Paramount,,,N/A,"1,315",,,Theo Van de Sande,
Body Rock,1689501,1984-09-28 00:00:00,93,PG-13,Music Drama,New World,,,N/A,240,,,,
Body Shots,752122,1999-10-22 00:00:00,103,R,Comedy,New Line,,"Michael De Luca, ,(executive)",N/A,309,"Ron Livingston,Amanda Peet*",,,Mark Isham
Body Snatchers,428868,1994-01-14 00:00:00,87,R,Sci-Fi Horror,Warner Bros.,,,N/A,34,Forest Whitaker,,,
Bodyguard,1834384,2011-08-31 00:00:00,145,Unrated,Foreign,Reliance Big Pictures,,,N/A,88,,,,
The Bodyguard,121945720,1992-11-25 00:00:00,130,R,Romance,Warner Bros.,,"Kevin Costner,Lawrence Kasdan,Jim Wilson",N/A,"1,806","Kevin Costner,Whitney Houston",Lawrence Kasdan,"Andrew Dunn, ,(director of photography)",Alan Silvestri
The Bodyguard (2012 re-release),,2012-03-28 00:00:00,130,R,Romance,Warner Bros.,,,N/A,484,,,,
Boesman and Lena,32625,2000-11-03 00:00:00,90,Unrated,Unknown,Kino,,,N/A,8,"Danny Glover,Angela Bassett",,,
Bogus,4357406,1996-09-06 00:00:00,112,PG,Family,Warner Bros.,Norman Jewison,Arnon Milchan,N/A,"1,209","Gerard Depardieu,Whoopi Goldberg",Alvin Sargent,,Marc Shaiman
Boiler Room,16970581,2000-02-18 00:00:00,120,R,Drama,New Line,,,$7 million,"1,335","Giovanni Ribisi,Vin Diesel,Nia Long,Ben Affleck",,,
Boiling Point,10058318,1993-04-16 00:00:00,93,R,Action,Warner Bros.,,,N/A,"1,425","Viggo Mortensen,Wesley Snipes",,,
Bol,188850,2011-08-31 00:00:00,165,Unrated,Drama,Eros,,,N/A,38,,,,
Bol Bachchan,1216258,2012-07-06 00:00:00,106,PG,Foreign,FIP,,,N/A,98,,,,
Bolero,8914881,1984-08-31 00:00:00,105,R,Unknown,Cannon Films,,,N/A,"1,015",Bo Derek,,,
Bolivar Soy Yo,48911,2002-07-26 00:00:00,93,R,Unknown,Venevision,,,N/A,8,,,,
Bolivia,,2003-02-26 00:00:00,75,Unrated,Unknown,Cinema Tropical,,,N/A,2,,,,
Bollywood/Hollywood,1454510,2002-10-25 00:00:00,103,PG-13,Romantic Comedy,Cinebella,,,N/A,44,,,,
Bollywood/Hollywood (USA),,2003-09-26 00:00:00,103,PG-13,Unknown,Magnolia,,,N/A,18,,,,
Bolt,114053579,2008-11-21 00:00:00,96,PG,Animation,Buena Vista,Chris Williams,"John Lasseter, ,(executive)",$150 million,"3,654","John Travolta, ,(Voice),Miley Cyrus, ,(Voice),Susie Essman ,(Voice),Mark Walton ,(Voice),Malcolm McDowell ,(Voice),James Lipton ,(Voice),Nick Swardson, ,(Voice),Chloe Moretz*, ,(Voice)","Dan Fogelman,Chris Williams",,John Powell
Bomb the System,15520,2005-05-27 00:00:00,91,R,Drama,Palm,,,N/A,2,,,,
Bombay Velvet,450692,2015-05-15 00:00:00,149,Unrated,Drama,FIP,,,N/A,218,,,,
"Bon Cop, Bad Cop",12665721,2006-08-04 00:00:00,116,R,Action Comedy,Alliance,Erik Canuel,,N/A,260,"Colm Feore,Patrick Huard",,,
Bon Jovi: The Lost Highway,35000,2007-11-09 00:00:00,84,Unrated,Concert,The Bigger Picture,,,N/A,100,,,,
Bon Voyage,2354559,2004-03-19 00:00:00,114,PG-13,Foreign,Sony Classics,,,N/A,94,,,,Gabriel Yared
Bon Voyage (Canada),,2003-10-17 00:00:00,115,PG-13,Foreign,TVA,,,N/A,16,,,,
Bon Voyage Charlie Brown,2013193,1980-05-30 00:00:00,75,G,Unknown,Paramount,,,N/A,,,,,
The Bone Collector,66518655,1999-11-05 00:00:00,118,R,Thriller,Universal,Phillip Noyce,,$73 million,"2,623","Angelina Jolie,Queen Latifah,Denzel Washington",,,Craig Armstrong
Bones,7316658,2001-10-26 00:00:00,92,R,Horror,New Line,Ernest R. Dickerson,,$16 million,847,Snoop Dogg,,,
The Bonfire of the Vanities,15691192,1990-12-22 00:00:00,126,R,Comedy,Warner Bros.,Brian De Palma,"Jon Peters, ,(executive)",$47 million,"1,395","Tom Hanks,Bruce Willis,Morgan Freeman,Kirsten Dunst*",,,
Bonhoeffer,296131,2003-06-20 00:00:00,93,Unrated,Documentary,First Run,,,N/A,7,,,,
Bonjour M. Shlomi,107585,2004-07-02 00:00:00,94,Unrated,Foreign,Strand,,,N/A,6,,,,
Bonneville,488393,2008-02-29 00:00:00,93,PG,Drama,SenArt/Scranton-Lacy Films,,,N/A,101,"Jessica Lange,Joan Allen,Kathy Bates,Tom Skerritt,Christine Baranski",,,
Bonnie & Clyde Vs. Dracula,25027,2011-03-11 00:00:00,90,Unrated,Action,Indican,,,N/A,3,,,,
Bonnie and Clyde,,1967-08-13 00:00:00,111,M,Crime Drama,Warner Bros.,Arthur Penn,Warren Beatty,N/A,,"Warren Beatty,Faye Dunaway,Michael J. Pollard,Gene Hackman,Estelle Parsons,Denver Pyle,Dub Taylor,Evans Evans,Gene Wilder","Robert Benton,David Newman",Burnett Guffey,Charles Strouse
Bonobos: Back to the Wild,,2015-07-17 00:00:00,84,Not Yet Rated,Documentary,Hannover House,,,N/A,,,,,
Bonsai,21267,2012-05-11 00:00:00,95,Unrated,Foreign,Strand,,,N/A,3,,,,
Boo! A Madea Halloween,,2016-10-21 00:00:00,,Not Yet Rated,Horror Comedy,Lionsgate,Tyler Perry,"Ozzie Areu,Tyler Perry",N/A,,"Tyler Perry,Bella Thorne",Tyler Perry,,
Boogeyman,46752382,2005-02-04 00:00:00,86,PG-13,Horror,Sony / Screen Gems,,Sam Raimi,$20 million,"3,052",,"Juliet Snowden,Stiles White",,Joseph LoDuca
Boogie Man: The Lee Atwater Story,60332,2008-09-26 00:00:00,86,Unrated,Documentary,InterPositive Media,,,N/A,10,,,,
Boogie Nights,26400640,1997-10-10 00:00:00,152,R,Drama,New Line,Paul Thomas Anderson,"Paul Thomas Anderson,Michael De Luca, ,(executive),Lawrence Gordon, ,(executive),Lloyd Levin,JoAnne Sellar",$15 million,"1,003","Mark Wahlberg,Burt Reynolds,Julianne Moore,John C. Reilly,Heather Graham,Don Cheadle,Philip Seymour Hoffman,William H. Macy,Thomas Jane*,Alfred Molina*",Paul Thomas Anderson,Robert Elswit,
Boogie Woogie,2618,2010-04-23 00:00:00,90,R,Comedy / Drama,IFC,,,N/A,1,"Gillian Anderson,Heather Graham,Danny Huston,Amanda Seyfried,Stellan Skarsgard",,,
The Book of Eli,94835059,2010-01-15 00:00:00,118,R,Action / Adventure,Warner Bros.,,"Susan Downey, ,(executive),Broderick Johnson,Andrew A. Kosove,Joel Silver,David Valdes",$80 million,"3,111","Denzel Washington,Gary Oldman,Mila Kunis,Ray Stevenson",Gary Whitta,,Atticus Ross
The Book of Henry,,2016-04-16 00:00:00,,Not Yet Rated,Drama,Focus Features,Colin Trevorrow,,N/A,,"Jaden Lieberher,Dean Norris,Lee Pace,Sarah Silverman,Jacob Tremblay,Naomi Watts",,,
The Book of Life,9740,1999-03-19 00:00:00,,Unrated,Unknown,Wellspring,,,N/A,1,Martin Donovan,,,
The Book of Life (2014),50151543,2014-10-17 00:00:00,95,PG,Animation,Fox,Jorge R. Gutierrez,Guillermo del Toro,$50 million,"3,113","Eugenio Derbez,Diego Luna, ,(Voice),Zoe Saldana, ,(Voice),Channing Tatum, ,(Voice),Christina Applegate, ,(Voice),Ron Perlman, ,(Voice),Danny Trejo ,(Voice),Ice Cube, ,(Voice),Cheech Marin ,(Voice)",Jorge R. Gutierrez,,
Book of Love,1382259,1991-02-01 00:00:00,86,PG-13,Period Comedy,New Line,,,N/A,227,John Cameron Mitchell,,Peter Deming,
Book of Mormon Movie,1680020,2003-09-12 00:00:00,120,PG,Period Adventure,Mormon Movies,,,$1.5 million,38,,,,
Book of Shadows: Blair Witch 2,26437094,2000-10-27 00:00:00,90,R,Horror,Artisan,,,$15 million,"3,320",,,,Carter Burwell
The Book Thief,21488481,2013-11-08 00:00:00,131,PG-13,Drama,Fox,,,N/A,"1,316","Geoffrey Rush,Emily Watson",,,John Williams
Bookers Place,5549,2012-04-25 00:00:00,90,Unrated,Documentary,Tribeca Film,,,N/A,2,,,,
Boom Bust Boom,,2016-03-11 00:00:00,74,Unrated,Documentary,Brainstorm Media,,,N/A,1,,,,
Boomerang,70052444,1992-07-01 00:00:00,117,R,Romantic Comedy,Paramount,,Brian Grazer,$42 million,"2,145","Eddie Murphy,Halle Berry,Martin Lawrence,Chris Rock*",,,Marcus Miller
The Boondock Saints,30471,2000-01-21 00:00:00,110,R,Action / Crime,Indican,,"Don Carmody, ,(co-executive producer)",$6 million,5,Willem Dafoe,,,Jeff Danna
The Boondock Saints II: All Saints Day,10273188,2009-10-30 00:00:00,118,R,Action / Crime,Apparition,,Don Carmody,$8 million,524,"Norman Reedus,Sean Patrick Flanery,Billy Connolly,Clifton Collins, Jr.,Julie Benz,Willem Dafoe*, ,(Cameo)",,,
The Boost,784990,1988-04-16 00:00:00,95,R,Unknown,Hemdale,,,N/A,,,,,
Bootmen,31288,2000-10-06 00:00:00,95,R,Unknown,Fox Searchlight,,,N/A,11,,,,
Booty Call,20050376,1997-02-28 00:00:00,79,R,Comedy,Sony / Columbia,Jeff Pollack,,N/A,"1,272","Jamie Foxx,Tommy Davidson,Vivica A. Fox,Tamala Jones,Bernie Mac*",,,
Bopha!,212483,1993-09-24 00:00:00,120,PG-13,Unknown,Paramount,,,N/A,26,Danny Glover,,,James Horner
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,128505958,2006-11-03 00:00:00,84,R,Comedy,Fox,Larry Charles,Sacha Baron Cohen,$18 million,"2,611",Sacha Baron Cohen,"Peter Baynham, ,(story/screenplay),Sacha Baron Cohen",,Erran Baron Cohen
Bordello of Blood,5781045,1996-08-16 00:00:00,87,R,Horror Comedy,Universal,Gilbert Adler,"Gilbert Adler,David Giler*, ,(Executive),Walter Hill*, ,(Executive),Joel Silver, ,(executive)",N/A,"1,695","Erika Eleniak,Dennis Miller",,,
The Border,6118683,1982-01-29 00:00:00,109,R,Unknown,Universal,Tony Richardson,,N/A,888,"Harvey Keitel,Jack Nicholson",,,
Border Radio,,1988-09-02 00:00:00,87,R,Drama,International Film Marketing,,,N/A,,,,,
Bordertown,,N/A,123,R,Thriller,ThinkFilm,Gregory Nava,"Simon Fields,Jennifer Lopez",N/A,,"Jennifer Lopez,Antonio Banderas,Martin Sheen",,,
Borgman,57474,2014-06-06 00:00:00,113,Unrated,Foreign,Drafthouse,,,N/A,14,,,,
Boricua's Bond,,2000-06-23 00:00:00,105,R,Unknown,USA Films,,,N/A,24,,,,
Born American,3388020,1986-08-29 00:00:00,96,R,Unknown,Palisades Ent.,Renny Harlin,,N/A,"1,071",,,,
Born in East L.A.,17355263,1987-08-21 00:00:00,85,R,Comedy,Universal,Cheech Marin,,N/A,"1,112",Cheech Marin,,,
Born Into Brothels,3515061,2004-12-08 00:00:00,85,R,Documentary,ThinkFilm,,,N/A,127,,,,
Born on the Fourth of July,70001698,1989-12-22 00:00:00,145,R,War Drama,Universal,Oliver Stone,,N/A,"1,434",Tom Cruise,,,John Williams
Born Romantic,15545,2001-09-28 00:00:00,96,R,Comedy,United Artists,,,N/A,7,"Craig Ferguson,Ian Hart,Jane Horrocks,Adrian Lester,Catherine McCormack,Jimi Mistry,David Morrissey,Olivia Williams,Paddy Considine",,,
Born to be Blue,,2016-03-04 00:00:00,97,Unknown,Drama,Entertainment One,,,N/A,79,,,,
Born to be Blue (US Release),,2016-03-25 00:00:00,97,R,Drama,IFC,,,N/A,47,"Carmen Ejogo,Ethan Hawke,Callum Keith Rennie",,,
Born to Be Wild,3730409,1995-03-31 00:00:00,99,PG,Family Adventure,Warner Bros.,John Gray,Jeffrey Silver,N/A,"1,360",,,,
Born to Be Wild (IMAX),,2011-04-08 00:00:00,40,G,IMAX,Warner Bros.,,,N/A,208,"Morgan Freeman*, ,(narrator)",,,Mark Mothersbaugh
Born to Fly: Elizabeth Streb vs. Gravity,24630,2014-09-10 00:00:00,82,Unrated,Documentary,The Film Collaborative,,,N/A,3,,,,
Born Yesterday,17952857,1993-03-26 00:00:00,100,PG,Romantic Comedy,Buena Vista,Luis Mandoki,,N/A,"1,301","John Goodman,Melanie Griffith,Don Johnson",,,George Fenton
A Borrowed Identity,281540,2015-06-26 00:00:00,104,Unrated,Drama,Strand,Eran Riklis,,N/A,22,"Yael Abecassis,Tawfeek Barhom,Razi Gabareen",Sayed Kashua,,
The Borrowers,22619589,1998-02-13 00:00:00,83,PG,Family Adventure,PolyGram,Peter Hewitt,"Tim Bevan,Eric Fellner",N/A,"1,606","John Goodman,Jim Broadbent,Hugh Laurie*",,,Harry Gregson-Williams
Borstal Boy,87400,2002-03-01 00:00:00,93,Unrated,Unknown,Strand,,,N/A,2,,,,
Boruto: Naruto the Movie,919651,2015-10-10 00:00:00,100,Unrated,Animation,Eleven Arts,,,N/A,358,,,,
Boss,,2013-10-16 00:00:00,143,Unrated,Foreign,Krian Media,,,N/A,,,,,
The Boss,,2016-04-08 00:00:00,99,R,Comedy,Universal,Ben Falcone,"Ben Falcone,Will Ferrell,Melissa McCarthy,Adam McKay",$29 million,"3,495","Melissa McCarthy,Kristen Bell,Peter Dinklage,Kathy Bates,Tyler Labine,Ben Falcone","Ben Falcone,Steve Mallory,Melissa McCarthy",,
The Boss Baby,,2017-03-10 00:00:00,,Not Yet Rated,Animation,Fox,Tom McGrath,,N/A,,,,,
Boss of It All,51548,2007-05-23 00:00:00,99,Unrated,Foreign,IFC,Lars Von Trier,,N/A,4,,,,
Bossa Nova,1823297,2000-04-28 00:00:00,95,R,Romance,Sony / Columbia,,,N/A,59,,,,
The Bostonians,1009700,1984-07-20 00:00:00,122,Unrated,Unknown,ALMI,James Ivory,,N/A,,"Vanessa Redgrave,Christopher Reeve",Ruth Prawer Jhabvala,,
A Bottle in the Gaza Sea,5872,2013-01-04 00:00:00,100,Unrated,Foreign,Film Movement,,,N/A,2,,,,
Bottle Rocket,560069,1996-02-21 00:00:00,92,R,Crime Comedy,Sony / Columbia,Wes Anderson,"Richard Sakai, ,(executive)",$7 million,49,"Owen Wilson,Luke Wilson,Leslie Mann*",Wes Anderson,,Mark Mothersbaugh
Bottle Shock,4078607,2008-08-06 00:00:00,103,PG-13,Comedy,Freestyle Releasing,,,N/A,401,"Alan Rickman,Chris Pine,Bill Pullman,Rachael Taylor,Freddy Rodriguez,Dennis Farina,Eliza Dushku",,,
Boulevard,126150,2015-07-10 00:00:00,88,R,Drama,Starz Media,Dito Montiel,,N/A,11,"Kathy Baker,Bob Odenkirk,Robin Williams",,,
Bounce,36805288,2000-11-17 00:00:00,106,PG-13,Romance,Miramax,Don Roos,Steve Golin,$35 million,"2,028","Ben Affleck,Gwyneth Paltrow",Don Roos,Robert Elswit,Mychael Danna
The Bounce Back,,TBD,104,PG-13,Romance,Freestyle Releasing,,,N/A,,Kali Hawk,,,
Bounce: Behind the Velvet Rope,8779,2001-09-07 00:00:00,71,Unrated,Documentary,Artistic License,,,N/A,1,,,,
Bound,3802260,1996-10-04 00:00:00,107,R,Crime Thriller,Gramercy,Andy & Lana Wachowski,Andrew Lazar,N/A,262,,Andy & Lana Wachowski,Bill Pope,
Bound by Honor,4496583,1993-04-30 00:00:00,160,R,Crime Drama,Buena Vista,Taylor Hackford,Taylor Hackford,N/A,391,"Benjamin Bratt,Billy Bob Thornton*",,Gabriel Beristain,
The Bounty,8613462,1984-05-04 00:00:00,130,PG,Unknown,Orion Pictures,Roger Donaldson,,N/A,986,"Mel Gibson,Anthony Hopkins,Daniel Day-Lewis,Liam Neeson",,,
